date,day_of_week,hour,covers,weather,is_holiday,is_special_event,notes
2025-06-15,Sunday,19,140,sunny,False,False,
2025-06-15,Sunday,20,116,sunny,False,False,
2025-06-15,Sunday,21,82,sunny,False,False,
2025-06-15,Sunday,22,46,sunny,False,False,
2025-06-16,Monday,11,31,sunny,True,True,Father's Day
2025-06-16,Monday,12,67,sunny,True,True,Father's Day
2025-06-16,Monday,13,79,sunny,True,True,Father's Day
2025-06-16,Monday,14,64,sunny,True,True,Father's Day
2025-06-16,Monday,15,29,sunny,True,True,Father's Day
2025-06-16,Monday,16,17,sunny,True,True,Father's Day
2025-06-16,Monday,17,45,sunny,True,True,Father's Day
2025-06-16,Monday,18,65,sunny,True,True,Father's Day
2025-06-16,Monday,19,78,sunny,True,True,Father's Day
2025-06-16,Monday,20,79,sunny,True,True,Father's Day
2025-06-16,Monday,21,62,sunny,True,True,Father's Day
2025-06-16,Monday,22,33,sunny,True,True,Father's Day
2025-06-17,Tuesday,11,21,sunny,False,False,
2025-06-17,Tuesday,12,59,sunny,False,False,
2025-06-17,Tuesday,13,75,sunny,False,False,
2025-06-17,Tuesday,14,47,sunny,False,False,
2025-06-17,Tuesday,15,25,sunny,False,False,
2025-06-17,Tuesday,16,15,sunny,False,False,
2025-06-17,Tuesday,17,34,sunny,False,False,
2025-06-17,Tuesday,18,47,sunny,False,False,
2025-06-17,Tuesday,19,62,sunny,False,False,
2025-06-17,Tuesday,20,55,sunny,False,False,
2025-06-17,Tuesday,21,47,sunny,False,False,
2025-06-17,Tuesday,22,26,sunny,False,False,
2025-06-18,Wednesday,11,24,sunny,False,False,
2025-06-18,Wednesday,12,52,sunny,False,False,
2025-06-18,Wednesday,13,66,sunny,False,False,
2025-06-18,Wednesday,14,49,sunny,False,False,
2025-06-18,Wednesday,15,25,sunny,False,False,
2025-06-18,Wednesday,16,17,sunny,False,False,
2025-06-18,Wednesday,17,28,sunny,False,False,
2025-06-18,Wednesday,18,52,sunny,False,False,
2025-06-18,Wednesday,19,71,sunny,False,False,
2025-06-18,Wednesday,20,70,sunny,False,False,
2025-06-18,Wednesday,21,57,sunny,False,False,
2025-06-18,Wednesday,22,30,sunny,False,False,
2025-06-19,Thursday,11,27,sunny,False,False,
2025-06-19,Thursday,12,64,sunny,False,False,
2025-06-19,Thursday,13,87,sunny,False,False,
2025-06-19,Thursday,14,74,sunny,False,False,
2025-06-19,Thursday,15,27,sunny,False,False,
2025-06-19,Thursday,16,18,sunny,False,False,
2025-06-19,Thursday,17,36,sunny,False,False,
2025-06-19,Thursday,18,60,sunny,False,False,
2025-06-19,Thursday,19,76,sunny,False,False,
2025-06-19,Thursday,20,70,sunny,False,False,
2025-06-19,Thursday,21,56,sunny,False,False,
2025-06-19,Thursday,22,27,sunny,False,False,
2025-06-20,Friday,11,39,sunny,False,False,
2025-06-20,Friday,12,102,sunny,False,False,
2025-06-20,Friday,13,114,sunny,False,False,
2025-06-20,Friday,14,82,sunny,False,False,
2025-06-20,Friday,15,41,sunny,False,False,
2025-06-20,Friday,16,22,sunny,False,False,
2025-06-20,Friday,17,50,sunny,False,False,
2025-06-20,Friday,18,80,sunny,False,False,
2025-06-20,Friday,19,112,sunny,False,False,
2025-06-20,Friday,20,91,sunny,False,False,
2025-06-20,Friday,21,80,sunny,False,False,
2025-06-20,Friday,22,41,sunny,False,False,
2025-06-21,Saturday,11,43,sunny,False,False,
2025-06-21,Saturday,12,115,sunny,False,False,
2025-06-21,Saturday,13,143,sunny,False,False,
2025-06-21,Saturday,14,85,sunny,False,False,
2025-06-21,Saturday,15,46,sunny,False,False,
2025-06-21,Saturday,16,35,sunny,False,False,
2025-06-21,Saturday,17,72,sunny,False,False,
2025-06-21,Saturday,18,102,sunny,False,False,
2025-06-21,Saturday,19,134,sunny,False,False,
2025-06-21,Saturday,20,120,sunny,False,False,
2025-06-21,Saturday,21,95,sunny,False,False,
2025-06-21,Saturday,22,47,sunny,False,False,
2025-06-22,Sunday,11,38,sunny,False,False,
2025-06-22,Sunday,12,91,sunny,False,False,
2025-06-22,Sunday,13,107,sunny,False,False,
2025-06-22,Sunday,14,84,sunny,False,False,
2025-06-22,Sunday,15,50,sunny,False,False,
2025-06-22,Sunday,16,25,sunny,False,False,
2025-06-22,Sunday,17,55,sunny,False,False,
2025-06-22,Sunday,18,79,sunny,False,False,
2025-06-22,Sunday,19,114,sunny,False,False,
2025-06-22,Sunday,20,123,sunny,False,False,
2025-06-22,Sunday,21,80,sunny,False,False,
2025-06-22,Sunday,22,43,sunny,False,False,
2025-06-23,Monday,11,21,sunny,False,False,
2025-06-23,Monday,12,53,sunny,False,False,
2025-06-23,Monday,13,68,sunny,False,False,
2025-06-23,Monday,14,47,sunny,False,False,
2025-06-23,Monday,15,20,sunny,False,False,
2025-06-23,Monday,16,15,sunny,False,False,
2025-06-23,Monday,17,25,sunny,False,False,
2025-06-23,Monday,18,51,sunny,False,False,
2025-06-23,Monday,19,59,sunny,False,False,
2025-06-23,Monday,20,62,sunny,False,False,
2025-06-23,Monday,21,38,sunny,False,False,
2025-06-23,Monday,22,25,sunny,False,False,
2025-06-24,Tuesday,11,21,sunny,False,False,
2025-06-24,Tuesday,12,46,sunny,False,False,
2025-06-24,Tuesday,13,73,sunny,False,False,
2025-06-24,Tuesday,14,44,sunny,False,False,
2025-06-24,Tuesday,15,26,sunny,False,False,
2025-06-24,Tuesday,16,14,sunny,False,False,
2025-06-24,Tuesday,17,31,sunny,False,False,
2025-06-24,Tuesday,18,48,sunny,False,False,
2025-06-24,Tuesday,19,69,sunny,False,False,
2025-06-24,Tuesday,20,63,sunny,False,False,
2025-06-24,Tuesday,21,46,sunny,False,False,
2025-06-24,Tuesday,22,23,sunny,False,False,
2025-06-25,Wednesday,11,23,cloudy,False,False,
2025-06-25,Wednesday,12,49,cloudy,False,False,
2025-06-25,Wednesday,13,64,cloudy,False,False,
2025-06-25,Wednesday,14,47,cloudy,False,False,
2025-06-25,Wednesday,15,23,cloudy,False,False,
2025-06-25,Wednesday,16,14,cloudy,False,False,
2025-06-25,Wednesday,17,30,cloudy,False,False,
2025-06-25,Wednesday,18,52,cloudy,False,False,
2025-06-25,Wednesday,19,57,cloudy,False,False,
2025-06-25,Wednesday,20,60,cloudy,False,False,
2025-06-25,Wednesday,21,51,cloudy,False,False,
2025-06-25,Wednesday,22,26,cloudy,False,False,
2025-06-26,Thursday,11,29,sunny,False,False,
2025-06-26,Thursday,12,65,sunny,False,False,
2025-06-26,Thursday,13,76,sunny,False,False,
2025-06-26,Thursday,14,66,sunny,False,False,
2025-06-26,Thursday,15,35,sunny,False,False,
2025-06-26,Thursday,16,19,sunny,False,False,
2025-06-26,Thursday,17,40,sunny,False,False,
2025-06-26,Thursday,18,61,sunny,False,False,
2025-06-26,Thursday,19,83,sunny,False,False,
2025-06-26,Thursday,20,72,sunny,False,False,
2025-06-26,Thursday,21,51,sunny,False,False,
2025-06-26,Thursday,22,27,sunny,False,False,
2025-06-27,Friday,11,34,sunny,False,False,
2025-06-27,Friday,12,102,sunny,False,False,
2025-06-27,Friday,13,109,sunny,False,False,
2025-06-27,Friday,14,78,sunny,False,False,
2025-06-27,Friday,15,43,sunny,False,False,
2025-06-27,Friday,16,26,sunny,False,False,
2025-06-27,Friday,17,56,sunny,False,False,
2025-06-27,Friday,18,92,sunny,False,False,
2025-06-27,Friday,19,104,sunny,False,False,
2025-06-27,Friday,20,102,sunny,False,False,
2025-06-27,Friday,21,81,sunny,False,False,
2025-06-27,Friday,22,40,sunny,False,False,
2025-06-28,Saturday,11,40,cloudy,False,False,
2025-06-28,Saturday,12,92,cloudy,False,False,
2025-06-28,Saturday,13,112,cloudy,False,False,
2025-06-28,Saturday,14,78,cloudy,False,False,
2025-06-28,Saturday,15,41,cloudy,False,False,
2025-06-28,Saturday,16,26,cloudy,False,False,
2025-06-28,Saturday,17,55,cloudy,False,False,
2025-06-28,Saturday,18,94,cloudy,False,False,
2025-06-28,Saturday,19,116,cloudy,False,False,
2025-06-28,Saturday,20,112,cloudy,False,False,
2025-06-28,Saturday,21,85,cloudy,False,False,
2025-06-28,Saturday,22,49,cloudy,False,False,
2025-06-29,Sunday,11,45,sunny,False,False,
2025-06-29,Sunday,12,104,sunny,False,False,
2025-06-29,Sunday,13,120,sunny,False,False,
2025-06-29,Sunday,14,84,sunny,False,False,
2025-06-29,Sunday,15,48,sunny,False,False,
2025-06-29,Sunday,16,27,sunny,False,False,
2025-06-29,Sunday,17,55,sunny,False,False,
2025-06-29,Sunday,18,94,sunny,False,False,
2025-06-29,Sunday,19,117,sunny,False,False,
2025-06-29,Sunday,20,105,sunny,False,False,
2025-06-29,Sunday,21,90,sunny,False,False,
2025-06-29,Sunday,22,45,sunny,False,False,
2025-06-30,Monday,11,23,sunny,False,False,
2025-06-30,Monday,12,59,sunny,False,False,
2025-06-30,Monday,13,62,sunny,False,False,
2025-06-30,Monday,14,43,sunny,False,False,
2025-06-30,Monday,15,23,sunny,False,False,
2025-06-30,Monday,16,14,sunny,False,False,
2025-06-30,Monday,17,33,sunny,False,False,
2025-06-30,Monday,18,54,sunny,False,False,
2025-06-30,Monday,19,61,sunny,False,False,
2025-06-30,Monday,20,60,sunny,False,False,
2025-06-30,Monday,21,41,sunny,False,False,
2025-06-30,Monday,22,22,sunny,False,False,
2025-07-01,Tuesday,11,26,sunny,False,False,
2025-07-01,Tuesday,12,58,sunny,False,False,
2025-07-01,Tuesday,13,58,sunny,False,False,
2025-07-01,Tuesday,14,44,sunny,False,False,
2025-07-01,Tuesday,15,21,sunny,False,False,
2025-07-01,Tuesday,16,14,sunny,False,False,
2025-07-01,Tuesday,17,34,sunny,False,False,
2025-07-01,Tuesday,18,50,sunny,False,False,
2025-07-01,Tuesday,19,69,sunny,False,False,
2025-07-01,Tuesday,20,56,sunny,False,False,
2025-07-01,Tuesday,21,49,sunny,False,False,
2025-07-01,Tuesday,22,24,sunny,False,False,
2025-07-02,Wednesday,11,22,sunny,False,False,
2025-07-02,Wednesday,12,62,sunny,False,False,
2025-07-02,Wednesday,13,80,sunny,False,False,
2025-07-02,Wednesday,14,47,sunny,False,False,
2025-07-02,Wednesday,15,29,sunny,False,False,
2025-07-02,Wednesday,16,17,sunny,False,False,
2025-07-02,Wednesday,17,34,sunny,False,False,
2025-07-02,Wednesday,18,60,sunny,False,False,
2025-07-02,Wednesday,19,57,sunny,False,False,
2025-07-02,Wednesday,20,77,sunny,False,False,
2025-07-02,Wednesday,21,51,sunny,False,False,
2025-07-02,Wednesday,22,27,sunny,False,False,
2025-07-03,Thursday,11,32,sunny,False,False,
2025-07-03,Thursday,12,69,sunny,False,False,
2025-07-03,Thursday,13,78,sunny,False,False,
2025-07-03,Thursday,14,60,sunny,False,False,
2025-07-03,Thursday,15,32,sunny,False,False,
2025-07-03,Thursday,16,17,sunny,False,False,
2025-07-03,Thursday,17,38,sunny,False,False,
2025-07-03,Thursday,18,63,sunny,False,False,
2025-07-03,Thursday,19,93,sunny,False,False,
2025-07-03,Thursday,20,66,sunny,False,False,
2025-07-03,Thursday,21,63,sunny,False,False,
2025-07-03,Thursday,22,29,sunny,False,False,
2025-07-04,Friday,11,43,sunny,False,False,
2025-07-04,Friday,12,84,sunny,False,False,
2025-07-04,Friday,13,124,sunny,False,False,
2025-07-04,Friday,14,90,sunny,False,False,
2025-07-04,Friday,15,42,sunny,False,False,
2025-07-04,Friday,16,25,sunny,False,False,
2025-07-04,Friday,17,50,sunny,False,False,
2025-07-04,Friday,18,98,sunny,False,False,
2025-07-04,Friday,19,99,sunny,False,False,
2025-07-04,Friday,20,112,sunny,False,False,
2025-07-04,Friday,21,75,sunny,False,False,
2025-07-04,Friday,22,39,sunny,False,False,
2025-07-05,Saturday,11,48,sunny,False,False,
2025-07-05,Saturday,12,92,sunny,False,False,
2025-07-05,Saturday,13,136,sunny,False,False,
2025-07-05,Saturday,14,104,sunny,False,False,
2025-07-05,Saturday,15,49,sunny,False,False,
2025-07-05,Saturday,16,34,sunny,False,False,
2025-07-05,Saturday,17,57,sunny,False,False,
2025-07-05,Saturday,18,115,sunny,False,False,
2025-07-05,Saturday,19,142,sunny,False,False,
2025-07-05,Saturday,20,112,sunny,False,False,
2025-07-05,Saturday,21,115,sunny,False,False,
2025-07-05,Saturday,22,51,sunny,False,False,
2025-07-06,Sunday,11,40,sunny,False,False,
2025-07-06,Sunday,12,94,sunny,False,False,
2025-07-06,Sunday,13,108,sunny,False,False,
2025-07-06,Sunday,14,93,sunny,False,False,
2025-07-06,Sunday,15,46,sunny,False,False,
2025-07-06,Sunday,16,29,sunny,False,False,
2025-07-06,Sunday,17,59,sunny,False,False,
2025-07-06,Sunday,18,79,sunny,False,False,
2025-07-06,Sunday,19,131,sunny,False,False,
2025-07-06,Sunday,20,97,sunny,False,False,
2025-07-06,Sunday,21,72,sunny,False,False,
2025-07-06,Sunday,22,42,sunny,False,False,
2025-07-07,Monday,11,24,sunny,False,False,
2025-07-07,Monday,12,49,sunny,False,False,
2025-07-07,Monday,13,72,sunny,False,False,
2025-07-07,Monday,14,44,sunny,False,False,
2025-07-07,Monday,15,22,sunny,False,False,
2025-07-07,Monday,16,15,sunny,False,False,
2025-07-07,Monday,17,29,sunny,False,False,
2025-07-07,Monday,18,46,sunny,False,False,
2025-07-07,Monday,19,61,sunny,False,False,
2025-07-07,Monday,20,60,sunny,False,False,
2025-07-07,Monday,21,49,sunny,False,False,
2025-07-07,Monday,22,20,sunny,False,False,
2025-07-08,Tuesday,11,26,sunny,False,False,
2025-07-08,Tuesday,12,53,sunny,False,False,
2025-07-08,Tuesday,13,63,sunny,False,False,
2025-07-08,Tuesday,14,48,sunny,False,False,
2025-07-08,Tuesday,15,27,sunny,False,False,
2025-07-08,Tuesday,16,13,sunny,False,False,
2025-07-08,Tuesday,17,30,sunny,False,False,
2025-07-08,Tuesday,18,49,sunny,False,False,
2025-07-08,Tuesday,19,69,sunny,False,False,
2025-07-08,Tuesday,20,66,sunny,False,False,
2025-07-08,Tuesday,21,47,sunny,False,False,
2025-07-08,Tuesday,22,20,sunny,False,False,
2025-07-09,Wednesday,11,26,sunny,False,False,
2025-07-09,Wednesday,12,51,sunny,False,False,
2025-07-09,Wednesday,13,75,sunny,False,False,
2025-07-09,Wednesday,14,55,sunny,False,False,
2025-07-09,Wednesday,15,29,sunny,False,False,
2025-07-09,Wednesday,16,13,sunny,False,False,
2025-07-09,Wednesday,17,39,sunny,False,False,
2025-07-09,Wednesday,18,54,sunny,False,False,
2025-07-09,Wednesday,19,77,sunny,False,False,
2025-07-09,Wednesday,20,75,sunny,False,False,
2025-07-09,Wednesday,21,48,sunny,False,False,
2025-07-09,Wednesday,22,29,sunny,False,False,
2025-07-10,Thursday,11,24,sunny,False,False,
2025-07-10,Thursday,12,64,sunny,False,False,
2025-07-10,Thursday,13,77,sunny,False,False,
2025-07-10,Thursday,14,65,sunny,False,False,
2025-07-10,Thursday,15,31,sunny,False,False,
2025-07-10,Thursday,16,17,sunny,False,False,
2025-07-10,Thursday,17,36,sunny,False,False,
2025-07-10,Thursday,18,75,sunny,False,False,
2025-07-10,Thursday,19,82,sunny,False,False,
2025-07-10,Thursday,20,74,sunny,False,False,
2025-07-10,Thursday,21,58,sunny,False,False,
2025-07-10,Thursday,22,36,sunny,False,False,
2025-07-11,Friday,11,38,sunny,False,False,
2025-07-11,Friday,12,88,sunny,False,False,
2025-07-11,Friday,13,111,sunny,False,False,
2025-07-11,Friday,14,85,sunny,False,False,
2025-07-11,Friday,15,47,sunny,False,False,
2025-07-11,Friday,16,25,sunny,False,False,
2025-07-11,Friday,17,59,sunny,False,False,
2025-07-11,Friday,18,81,sunny,False,False,
2025-07-11,Friday,19,108,sunny,False,False,
2025-07-11,Friday,20,101,sunny,False,False,
2025-07-11,Friday,21,81,sunny,False,False,
2025-07-11,Friday,22,41,sunny,False,False,
2025-07-12,Saturday,11,48,sunny,False,False,
2025-07-12,Saturday,12,109,sunny,False,False,
2025-07-12,Saturday,13,162,sunny,False,False,
2025-07-12,Saturday,14,111,sunny,False,False,
2025-07-12,Saturday,15,43,sunny,False,False,
2025-07-12,Saturday,16,29,sunny,False,False,
2025-07-12,Saturday,17,77,sunny,False,False,
2025-07-12,Saturday,18,101,sunny,False,False,
2025-07-12,Saturday,19,158,sunny,False,False,
2025-07-12,Saturday,20,125,sunny,False,False,
2025-07-12,Saturday,21,93,sunny,False,False,
2025-07-12,Saturday,22,55,sunny,False,False,
2025-07-13,Sunday,11,48,sunny,False,False,
2025-07-13,Sunday,12,85,sunny,False,False,
2025-07-13,Sunday,13,122,sunny,False,False,
2025-07-13,Sunday,14,87,sunny,False,False,
2025-07-13,Sunday,15,49,sunny,False,False,
2025-07-13,Sunday,16,25,sunny,False,False,
2025-07-13,Sunday,17,50,sunny,False,False,
2025-07-13,Sunday,18,95,sunny,False,False,
2025-07-13,Sunday,19,123,sunny,False,False,
2025-07-13,Sunday,20,129,sunny,False,False,
2025-07-13,Sunday,21,76,sunny,False,False,
2025-07-13,Sunday,22,50,sunny,False,False,
2025-07-14,Monday,11,20,sunny,False,False,
2025-07-14,Monday,12,57,sunny,False,False,
2025-07-14,Monday,13,72,sunny,False,False,
2025-07-14,Monday,14,46,sunny,False,False,
2025-07-14,Monday,15,21,sunny,False,False,
2025-07-14,Monday,16,13,sunny,False,False,
2025-07-14,Monday,17,26,sunny,False,False,
2025-07-14,Monday,18,43,sunny,False,False,
2025-07-14,Monday,19,73,sunny,False,False,
2025-07-14,Monday,20,70,sunny,False,False,
2025-07-14,Monday,21,40,sunny,False,False,
2025-07-14,Monday,22,24,sunny,False,False,
2025-07-15,Tuesday,11,23,sunny,False,False,
2025-07-15,Tuesday,12,53,sunny,False,False,
2025-07-15,Tuesday,13,67,sunny,False,False,
2025-07-15,Tuesday,14,50,sunny,False,False,
2025-07-15,Tuesday,15,23,sunny,False,False,
2025-07-15,Tuesday,16,17,sunny,False,False,
2025-07-15,Tuesday,17,32,sunny,False,False,
2025-07-15,Tuesday,18,55,sunny,False,False,
2025-07-15,Tuesday,19,63,sunny,False,False,
2025-07-15,Tuesday,20,70,sunny,False,False,
2025-07-15,Tuesday,21,46,sunny,False,False,
2025-07-15,Tuesday,22,26,sunny,False,False,
2025-07-16,Wednesday,11,24,sunny,False,False,
2025-07-16,Wednesday,12,54,sunny,False,False,
2025-07-16,Wednesday,13,72,sunny,False,False,
2025-07-16,Wednesday,14,51,sunny,False,False,
2025-07-16,Wednesday,15,26,sunny,False,False,
2025-07-16,Wednesday,16,15,sunny,False,False,
2025-07-16,Wednesday,17,36,sunny,False,False,
2025-07-16,Wednesday,18,63,sunny,False,False,
2025-07-16,Wednesday,19,73,sunny,False,False,
2025-07-16,Wednesday,20,70,sunny,False,False,
2025-07-16,Wednesday,21,47,sunny,False,False,
2025-07-16,Wednesday,22,27,sunny,False,False,
2025-07-17,Thursday,11,31,sunny,False,False,
2025-07-17,Thursday,12,71,sunny,False,False,
2025-07-17,Thursday,13,87,sunny,False,False,
2025-07-17,Thursday,14,68,sunny,False,False,
2025-07-17,Thursday,15,31,sunny,False,False,
2025-07-17,Thursday,16,19,sunny,False,False,
2025-07-17,Thursday,17,38,sunny,False,False,
2025-07-17,Thursday,18,77,sunny,False,False,
2025-07-17,Thursday,19,96,sunny,False,False,
2025-07-17,Thursday,20,79,sunny,False,False,
2025-07-17,Thursday,21,59,sunny,False,False,
2025-07-17,Thursday,22,35,sunny,False,False,
2025-07-18,Friday,11,38,sunny,False,False,
2025-07-18,Friday,12,89,sunny,False,False,
2025-07-18,Friday,13,116,sunny,False,False,
2025-07-18,Friday,14,68,sunny,False,False,
2025-07-18,Friday,15,46,sunny,False,False,
2025-07-18,Friday,16,29,sunny,False,False,
2025-07-18,Friday,17,56,sunny,False,False,
2025-07-18,Friday,18,86,sunny,False,False,
2025-07-18,Friday,19,111,sunny,False,False,
2025-07-18,Friday,20,114,sunny,False,False,
2025-07-18,Friday,21,77,sunny,False,False,
2025-07-18,Friday,22,46,sunny,False,False,
2025-07-19,Saturday,11,43,sunny,False,False,
2025-07-19,Saturday,12,107,sunny,False,False,
2025-07-19,Saturday,13,134,sunny,False,False,
2025-07-19,Saturday,14,103,sunny,False,False,
2025-07-19,Saturday,15,48,sunny,False,False,
2025-07-19,Saturday,16,33,sunny,False,False,
2025-07-19,Saturday,17,75,sunny,False,False,
2025-07-19,Saturday,18,105,sunny,False,False,
2025-07-19,Saturday,19,149,sunny,False,False,
2025-07-19,Saturday,20,119,sunny,False,False,
2025-07-19,Saturday,21,103,sunny,False,False,
2025-07-19,Saturday,22,56,sunny,False,False,
2025-07-20,Sunday,11,42,sunny,False,False,
2025-07-20,Sunday,12,103,sunny,False,False,
2025-07-20,Sunday,13,107,sunny,False,False,
2025-07-20,Sunday,14,85,sunny,False,False,
2025-07-20,Sunday,15,45,sunny,False,False,
2025-07-20,Sunday,16,26,sunny,False,False,
2025-07-20,Sunday,17,52,sunny,False,False,
2025-07-20,Sunday,18,99,sunny,False,False,
2025-07-20,Sunday,19,130,sunny,False,False,
2025-07-20,Sunday,20,109,sunny,False,False,
2025-07-20,Sunday,21,76,sunny,False,False,
2025-07-20,Sunday,22,43,sunny,False,False,
2025-07-21,Monday,11,21,sunny,False,False,
2025-07-21,Monday,12,52,sunny,False,False,
2025-07-21,Monday,13,65,sunny,False,False,
2025-07-21,Monday,14,34,sunny,False,False,
2025-07-21,Monday,15,26,sunny,False,False,
2025-07-21,Monday,16,15,sunny,False,False,
2025-07-21,Monday,17,28,sunny,False,False,
2025-07-21,Monday,18,45,sunny,False,False,
2025-07-21,Monday,19,61,sunny,False,False,
2025-07-21,Monday,20,57,sunny,False,False,
2025-07-21,Monday,21,45,sunny,False,False,
2025-07-21,Monday,22,20,sunny,False,False,
2025-07-22,Tuesday,11,26,sunny,False,False,
2025-07-22,Tuesday,12,50,sunny,False,False,
2025-07-22,Tuesday,13,60,sunny,False,False,
2025-07-22,Tuesday,14,44,sunny,False,False,
2025-07-22,Tuesday,15,24,sunny,False,False,
2025-07-22,Tuesday,16,15,sunny,False,False,
2025-07-22,Tuesday,17,31,sunny,False,False,
2025-07-22,Tuesday,18,49,sunny,False,False,
2025-07-22,Tuesday,19,67,sunny,False,False,
2025-07-22,Tuesday,20,65,sunny,False,False,
2025-07-22,Tuesday,21,49,sunny,False,False,
2025-07-22,Tuesday,22,28,sunny,False,False,
2025-07-23,Wednesday,11,23,sunny,False,False,
2025-07-23,Wednesday,12,56,sunny,False,False,
2025-07-23,Wednesday,13,91,sunny,False,False,
2025-07-23,Wednesday,14,56,sunny,False,False,
2025-07-23,Wednesday,15,33,sunny,False,False,
2025-07-23,Wednesday,16,18,sunny,False,False,
2025-07-23,Wednesday,17,36,sunny,False,False,
2025-07-23,Wednesday,18,59,sunny,False,False,
2025-07-23,Wednesday,19,73,sunny,False,False,
2025-07-23,Wednesday,20,61,sunny,False,False,
2025-07-23,Wednesday,21,51,sunny,False,False,
2025-07-23,Wednesday,22,31,sunny,False,False,
2025-07-24,Thursday,11,28,sunny,False,False,
2025-07-24,Thursday,12,63,sunny,False,False,
2025-07-24,Thursday,13,78,sunny,False,False,
2025-07-24,Thursday,14,62,sunny,False,False,
2025-07-24,Thursday,15,28,sunny,False,False,
2025-07-24,Thursday,16,17,sunny,False,False,
2025-07-24,Thursday,17,44,sunny,False,False,
2025-07-24,Thursday,18,59,sunny,False,False,
2025-07-24,Thursday,19,88,sunny,False,False,
2025-07-24,Thursday,20,66,sunny,False,False,
2025-07-24,Thursday,21,64,sunny,False,False,
2025-07-24,Thursday,22,28,sunny,False,False,
2025-07-25,Friday,11,40,sunny,False,False,
2025-07-25,Friday,12,88,sunny,False,False,
2025-07-25,Friday,13,101,sunny,False,False,
2025-07-25,Friday,14,93,sunny,False,False,
2025-07-25,Friday,15,40,sunny,False,False,
2025-07-25,Friday,16,26,sunny,False,False,
2025-07-25,Friday,17,58,sunny,False,False,
2025-07-25,Friday,18,84,sunny,False,False,
2025-07-25,Friday,19,122,sunny,False,False,
2025-07-25,Friday,20,114,sunny,False,False,
2025-07-25,Friday,21,89,sunny,False,False,
2025-07-25,Friday,22,41,sunny,False,False,
2025-07-26,Saturday,11,49,sunny,False,False,
2025-07-26,Saturday,12,97,sunny,False,False,
2025-07-26,Saturday,13,157,sunny,False,False,
2025-07-26,Saturday,14,94,sunny,False,False,
2025-07-26,Saturday,15,56,sunny,False,False,
2025-07-26,Saturday,16,30,sunny,False,False,
2025-07-26,Saturday,17,67,sunny,False,False,
2025-07-26,Saturday,18,113,sunny,False,False,
2025-07-26,Saturday,19,144,sunny,False,False,
2025-07-26,Saturday,20,126,sunny,False,False,
2025-07-26,Saturday,21,99,sunny,False,False,
2025-07-26,Saturday,22,53,sunny,False,False,
2025-07-27,Sunday,11,44,sunny,False,False,
2025-07-27,Sunday,12,103,sunny,False,False,
2025-07-27,Sunday,13,133,sunny,False,False,
2025-07-27,Sunday,14,87,sunny,False,False,
2025-07-27,Sunday,15,41,sunny,False,False,
2025-07-27,Sunday,16,26,sunny,False,False,
2025-07-27,Sunday,17,58,sunny,False,False,
2025-07-27,Sunday,18,80,sunny,False,False,
2025-07-27,Sunday,19,134,sunny,False,False,
2025-07-27,Sunday,20,117,sunny,False,False,
2025-07-27,Sunday,21,87,sunny,False,False,
2025-07-27,Sunday,22,51,sunny,False,False,
2025-07-28,Monday,11,23,sunny,False,False,
2025-07-28,Monday,12,46,sunny,False,False,
2025-07-28,Monday,13,68,sunny,False,False,
2025-07-28,Monday,14,44,sunny,False,False,
2025-07-28,Monday,15,25,sunny,False,False,
2025-07-28,Monday,16,12,sunny,False,False,
2025-07-28,Monday,17,32,sunny,False,False,
2025-07-28,Monday,18,40,sunny,False,False,
2025-07-28,Monday,19,62,sunny,False,False,
2025-07-28,Monday,20,52,sunny,False,False,
2025-07-28,Monday,21,46,sunny,False,False,
2025-07-28,Monday,22,24,sunny,False,False,
2025-07-29,Tuesday,11,25,sunny,False,False,
2025-07-29,Tuesday,12,49,sunny,False,False,
2025-07-29,Tuesday,13,66,sunny,False,False,
2025-07-29,Tuesday,14,47,sunny,False,False,
2025-07-29,Tuesday,15,24,sunny,False,False,
2025-07-29,Tuesday,16,15,sunny,False,False,
2025-07-29,Tuesday,17,29,sunny,False,False,
2025-07-29,Tuesday,18,56,sunny,False,False,
2025-07-29,Tuesday,19,57,sunny,False,False,
2025-07-29,Tuesday,20,66,sunny,False,False,
2025-07-29,Tuesday,21,45,sunny,False,False,
2025-07-29,Tuesday,22,23,sunny,False,False,
2025-07-30,Wednesday,11,23,sunny,False,False,
2025-07-30,Wednesday,12,59,sunny,False,False,
2025-07-30,Wednesday,13,66,sunny,False,False,
2025-07-30,Wednesday,14,53,sunny,False,False,
2025-07-30,Wednesday,15,30,sunny,False,False,
2025-07-30,Wednesday,16,17,sunny,False,False,
2025-07-30,Wednesday,17,35,sunny,False,False,
2025-07-30,Wednesday,18,53,sunny,False,False,
2025-07-30,Wednesday,19,74,sunny,False,False,
2025-07-30,Wednesday,20,66,sunny,False,False,
2025-07-30,Wednesday,21,52,sunny,False,False,
2025-07-30,Wednesday,22,24,sunny,False,False,
2025-07-31,Thursday,11,29,sunny,False,False,
2025-07-31,Thursday,12,70,sunny,False,False,
2025-07-31,Thursday,13,71,sunny,False,False,
2025-07-31,Thursday,14,66,sunny,False,False,
2025-07-31,Thursday,15,33,sunny,False,False,
2025-07-31,Thursday,16,17,sunny,False,False,
2025-07-31,Thursday,17,43,sunny,False,False,
2025-07-31,Thursday,18,63,sunny,False,False,
2025-07-31,Thursday,19,79,sunny,False,False,
2025-07-31,Thursday,20,82,sunny,False,False,
